Order ID,Category,Sub Category,Region,City,State,Sales,Cost,Quantity,Profit,Profit Margin %,Discount,Order Date,,,,,,,,
ORD01734,"Eggs, Meat & Fish",Fish,Central,Thanda,Andhra Pradesh,3388,2928.97,14,459.03,13.55,0.3,7/1/2022,,,,,,,,
ORD01735,Food Grains,Organic Staples,South,Nandyal,Andhra Pradesh,3385,2294.85,14,1090.15,32.21,0.255,3/18/2022,,,,,,,,
ORD01736,Food Grains,Dals & Pulses,Central,Cumbum,Andhra Pradesh,3377,2273.76,14,1103.24,32.67,0.275,7/30/2022,,,,,,,,
ORD01737,Food Grains,Atta & Flour,Central,Nelluru,Andhra Pradesh,3375,2619.74,14,755.26,22.38,0.193333333,6/4/2023,,,,,,,,
ORD01738,"Eggs, Meat & Fish",Chicken,South,Nandyal,Andhra Pradesh,3366,2651.22,13,714.78,21.24,0.215,12/8/2022,,,,,,,,
ORD01739,Food Grains,Rice,Central,Kanyakumari,Andhra Pradesh,3363,2789.98,13,573.02,17.04,0.135,6/15/2023,,,,,,,,
ORD01740,Fruits & Veggies,Fresh Vegetables,West,Prakasham,Andhra Pradesh,3361,2311.79,13,1049.21,31.22,0.25,1/30/2024,,,,,,,,
ORD01741,Bakery,Cakes,Central,Kodmur,Andhra Pradesh,3355,2745.63,13,609.37,18.16,0.22,11/8/2024,,,,,,,,
ORD01742,Oil & Masala,Edible Oil & Ghee,South,Vizag,Andhra Pradesh,3353,2563.7,13,789.3,23.54,0.195,10/7/2024,,,,,,,,
ORD01743,Food Grains,Rice,Central,Ramanadhapuram,Andhra Pradesh,3350,2627.71,13,722.29,21.56,0.29,12/31/2024,,,,,,,,
ORD01744,Food Grains,Rice,East,Cumbum,Andhra Pradesh,3339,2898.98,13,440.02,13.18,0.125,4/6/2024,,,,,,,,
ORD01745,Fruits & Veggies,Organic Fruits,South,Nelluru,Andhra Pradesh,3327,2190.75,13,1136.25,34.15,0.19,3/15/2022,,,,,,,,
ORD01746,Food Grains,Dals & Pulses,East,Anathapuram,Andhra Pradesh,3323,2317.03,13,1005.97,30.27,0.14,9/29/2024,,,,,,,,
ORD01747,Food Grains,Rice,Central,Dhone,Andhra Pradesh,3313,2811.82,13,501.18,15.13,0.35,11/1/2022,,,,,,,,
ORD01748,"Eggs, Meat & Fish",Eggs,East,Krishnagiri,Andhra Pradesh,3312,2243.64,13,1068.36,32.26,0.215,8/25/2022,,,,,,,,
ORD01749,"Eggs, Meat & Fish",Mutton,West,Kadiri,Andhra Pradesh,3311,2518.64,13,792.36,23.93,0.226666667,7/3/2024,,,,,,,,
ORD01750,Snacks,Chocolates,Central,Visakhapatnam,Andhra Pradesh,3306,2743.98,13,562.02,17,0.205,12/31/2022,,,,,,,,
ORD01751,Bakery,Biscuits,South,Kanyakumari,Andhra Pradesh,3306,2648.82,13,657.18,19.88,0.205,9/27/2024,,,,,,,,
ORD01752,Bakery,Breads & Buns,South,Nelluru,Andhra Pradesh,3294,2570.58,13,723.42,21.96,0.275,1/30/2024,,,,,,,,
ORD01753,Oil & Masala,Spices,South,Viluppuram,Andhra Pradesh,3289,2866.99,13,422.01,12.83,0.225,11/20/2022,,,,,,,,
ORD01754,"Eggs, Meat & Fish",Chicken,Central,Kurnool,Andhra Pradesh,3288,2301.6,13,986.4,30,0.26,3/21/2024,,,,,,,,
ORD01755,Fruits & Veggies,Organic Vegetables,Central,Visakhapatnam,Andhra Pradesh,3281,2024.65,13,1256.35,38.29,0.205,10/21/2023,,,,,,,,
ORD01756,Food Grains,Organic Staples,West,Eluru,Andhra Pradesh,3270,2467.5,13,802.5,24.54,0.215,9/20/2022,,,,,,,,
ORD01757,Snacks,Cookies,South,Kodmur,Andhra Pradesh,3268,2380.21,13,887.79,27.17,0.233333333,9/9/2024,,,,,,,,
ORD01758,Oil & Masala,Masalas,East,Nandyal,Andhra Pradesh,3254,2535,13,719,22.1,0.18,7/9/2022,,,,,,,,
ORD01759,Bakery,Cakes,East,Kodmur,Andhra Pradesh,3246,2792.64,13,453.36,13.97,0.22,6/7/2023,,,,,,,,
ORD01760,Food Grains,Organic Staples,East,Nandyal,Andhra Pradesh,3237,2772.79,13,464.21,14.34,0.295,11/24/2023,,,,,,,,
ORD01761,Fruits & Veggies,Fresh Fruits,South,Adoni,Andhra Pradesh,3236,2188.96,13,1047.04,32.36,0.205,10/13/2022,,,,,,,,
ORD01762,Fruits & Veggies,Organic Fruits,South,Kurnool,Andhra Pradesh,3233,2341.49,13,891.51,27.58,0.185,11/3/2022,,,,,,,,
ORD01763,"Eggs, Meat & Fish",Fish,South,Kurnool,Andhra Pradesh,3229,2418.71,13,810.29,25.09,0.25,1/12/2022,,,,,,,,
ORD01764,Food Grains,Rice,South,Dhone,Andhra Pradesh,3215,2667.19,13,547.81,17.04,0.31,10/6/2022,,,,,,,,
ORD01765,"Eggs, Meat & Fish",Chicken,West,Markapur,Andhra Pradesh,3197,2545.81,13,651.19,20.37,0.31,3/15/2022,,,,,,,,
ORD01766,"Eggs, Meat & Fish",Eggs,South,Ramanadhapuram,Andhra Pradesh,3196,2335.46,13,860.54,26.93,0.23,6/20/2022,,,,,,,,
ORD01767,"Eggs, Meat & Fish",Mutton,Central,Vizag,Andhra Pradesh,3189,2346.49,13,842.51,26.42,0.236666667,9/19/2023,,,,,,,,
ORD01768,Fruits & Veggies,Organic Vegetables,South,Nandyal,Andhra Pradesh,3187,2171.93,13,1015.07,31.85,0.23,2/2/2023,,,,,,,,
ORD01769,Fruits & Veggies,Fresh Vegetables,South,Adoni,Andhra Pradesh,3184,2129.56,13,1054.44,33.12,0.265,5/24/2022,,,,,,,,
ORD01770,Fruits & Veggies,Fresh Fruits,East,Kodmur,Andhra Pradesh,3177,2169.87,13,1007.13,31.7,0.12,9/8/2023,,,,,,,,
ORD01771,Food Grains,Dals & Pulses,South,Ongole,Andhra Pradesh,3166,2287.06,13,878.94,27.76,0.1,12/25/2024,,,,,,,,
ORD01772,Bakery,Breads & Buns,South,Ramanadhapuram,Andhra Pradesh,3159,2588,13,571,18.08,0.273333333,12/12/2022,,,,,,,,
ORD01773,Fruits & Veggies,Organic Vegetables,South,Dharmavaram,Andhra Pradesh,3152,2850.68,13,301.32,9.56,0.26,6/6/2023,,,,,,,,
ORD01774,"Eggs, Meat & Fish",Mutton,East,Ballari,Andhra Pradesh,3151,2161.01,13,989.99,31.42,0.19,2/16/2022,,,,,,,,
ORD01775,"Eggs, Meat & Fish",Chicken,East,Kurnool,Andhra Pradesh,3151,2774.61,13,376.39,11.95,0.27,5/28/2022,,,,,,,,
ORD01776,Snacks,Cookies,South,Viluppuram,Andhra Pradesh,3147,2566.42,13,580.58,18.45,0.115,10/30/2023,,,,,,,,
ORD01777,Fruits & Veggies,Fresh Vegetables,South,Eluru,Andhra Pradesh,3138,2470.2,13,667.8,21.28,0.18,12/12/2023,,,,,,,,
ORD01778,Food Grains,Rice,Central,Thanda,Andhra Pradesh,3124,2685.16,12,438.84,14.05,0.213333333,7/31/2024,,,,,,,,
ORD01779,Oil & Masala,Edible Oil & Ghee,South,Guntur,Andhra Pradesh,3119,2355.71,12,763.29,24.47,0.186666667,9/17/2023,,,,,,,,
ORD01780,"Eggs, Meat & Fish",Eggs,West,Nandyal,Andhra Pradesh,3115,2353.54,12,761.46,24.44,0.305,5/16/2023,,,,,,,,
ORD01781,Beverages,Health Drinks,South,Nelluru,Andhra Pradesh,3108,1962.87,12,1145.13,36.84,0.305,11/16/2023,,,,,,,,
ORD01782,"Eggs, Meat & Fish",Chicken,South,Nelluru,Andhra Pradesh,3101,2103.18,12,997.82,32.18,0.3,4/1/2023,,,,,,,,
ORD01783,Food Grains,Organic Staples,South,Visakhapatnam,Andhra Pradesh,3098,2072.64,12,1025.36,33.1,0.325,7/14/2022,,,,,,,,
ORD01784,Bakery,Breads & Buns,South,Nandyal,Andhra Pradesh,3084,2398.32,12,685.68,22.23,0.26,7/11/2023,,,,,,,,
ORD01785,Bakery,Cakes,South,Ballari,Andhra Pradesh,3080,2048.09,12,1031.91,33.5,0.215,1/17/2023,,,,,,,,
ORD01786,Fruits & Veggies,Organic Fruits,Central,Viluppuram,Andhra Pradesh,3079,1949.2,12,1129.8,36.69,0.235,5/23/2022,,,,,,,,
ORD01787,"Eggs, Meat & Fish",Eggs,South,Ongole,Andhra Pradesh,3073,2342.96,12,730.04,23.76,0.245,5/24/2022,,,,,,,,
ORD01788,Fruits & Veggies,Fresh Fruits,Central,Krishnagiri,Andhra Pradesh,3053,2619.75,12,433.25,14.19,0.266666667,8/12/2022,,,,,,,,
ORD01789,Snacks,Cookies,Central,Vizag,Andhra Pradesh,3052,2450.22,12,601.78,19.72,0.273333333,9/4/2022,,,,,,,,
ORD01790,Bakery,Cakes,South,Viluppuram,Andhra Pradesh,3051,2224.75,12,826.25,27.08,0.236666667,6/18/2024,,,,,,,,
ORD01791,Food Grains,Dals & Pulses,Central,Vizag,Andhra Pradesh,3045,2566.35,12,478.65,15.72,0.27,12/28/2024,,,,,,,,
ORD01792,Fruits & Veggies,Fresh Vegetables,East,Guntur,Andhra Pradesh,3043,2559.6,12,483.4,15.89,0.29,3/6/2023,,,,,,,,
ORD01793,Food Grains,Atta & Flour,Central,Kanyakumari,Andhra Pradesh,3038,2645.72,12,392.28,12.91,0.2,8/24/2023,,,,,,,,
ORD01794,"Eggs, Meat & Fish",Fish,South,Ballari,Andhra Pradesh,3036,2221.15,12,814.85,26.84,0.18,7/9/2022,,,,,,,,
ORD01795,Food Grains,Dals & Pulses,South,Kanyakumari,Andhra Pradesh,3036,2343,12,693,22.83,0.26,6/8/2022,,,,,,,,
ORD01796,Food Grains,Atta & Flour,East,Prakasham,Andhra Pradesh,3028,2411.5,12,616.5,20.36,0.22,10/11/2024,,,,,,,,
ORD01797,Fruits & Veggies,Organic Vegetables,South,Ongole,Andhra Pradesh,3027,2533.76,12,493.24,16.29,0.23,6/27/2024,,,,,,,,
ORD01798,Fruits & Veggies,Organic Vegetables,East,Kurnool,Andhra Pradesh,3024,2456.82,12,567.18,18.76,0.226666667,9/6/2023,,,,,,,,
ORD01799,Bakery,Biscuits,East,Eluru,Andhra Pradesh,3020,2531.7,12,488.3,16.17,0.22,9/22/2023,,,,,,,,
ORD01800,Snacks,Chocolates,East,Nelluru,Andhra Pradesh,3010,2342.72,12,667.28,22.17,0.31,8/24/2024,,,,,,,,
ORD01801,Snacks,Noodles,East,Cumbum,Andhra Pradesh,2998,1977.73,12,1020.27,34.03,0.315,5/29/2024,,,,,,,,
ORD01802,"Eggs, Meat & Fish",Fish,South,Anathapuram,Andhra Pradesh,2994,1974.7,12,1019.3,34.04,0.27,11/26/2024,,,,,,,,
ORD01803,Food Grains,Dals & Pulses,South,Guntur,Andhra Pradesh,2990,2565.62,12,424.38,14.19,0.27,3/26/2024,,,,,,,,
ORD01804,"Eggs, Meat & Fish",Chicken,Central,Nelluru,Andhra Pradesh,2985,2294.82,12,690.18,23.12,0.24,8/15/2023,,,,,,,,
ORD01805,Fruits & Veggies,Fresh Fruits,South,Thanda,Andhra Pradesh,2982,2107.72,12,874.28,29.32,0.28,12/17/2023,,,,,,,,
ORD01806,"Eggs, Meat & Fish",Eggs,South,Thanda,Andhra Pradesh,2978,1731.9,12,1246.1,41.84,0.29,6/23/2024,,,,,,,,
ORD01807,Fruits & Veggies,Organic Vegetables,South,Adoni,Andhra Pradesh,2977,1993.13,12,983.87,33.05,0.22,8/27/2023,,,,,,,,
ORD01808,Fruits & Veggies,Fresh Fruits,South,Ramanadhapuram,Andhra Pradesh,2973,2688.6,12,284.4,9.57,0.2,11/30/2022,,,,,,,,
ORD01809,Food Grains,Dals & Pulses,Central,Dharmavaram,Andhra Pradesh,2972,2251.03,12,720.97,24.26,0.29,1/11/2024,,,,,,,,
ORD01810,Fruits & Veggies,Fresh Fruits,Central,Eluru,Andhra Pradesh,2961,1729.58,12,1231.42,41.59,0.18,7/28/2023,,,,,,,,
ORD01811,Oil & Masala,Masalas,Central,Ramanadhapuram,Andhra Pradesh,2960,2200.51,12,759.49,25.66,0.26,3/18/2023,,,,,,,,
ORD01812,"Eggs, Meat & Fish",Chicken,South,Anathapuram,Andhra Pradesh,2954,2051.92,12,902.08,30.54,0.18,2/8/2023,,,,,,,,
ORD01813,Bakery,Cakes,East,Vizag,Andhra Pradesh,2954,2195.1,12,758.9,25.69,0.206666667,12/14/2024,,,,,,,,
ORD01814,Snacks,Cookies,Central,Ongole,Andhra Pradesh,2951,1748.3,12,1202.7,40.76,0.16,6/25/2024,,,,,,,,
ORD01815,Bakery,Breads & Buns,South,Visakhapatnam,Andhra Pradesh,2951,1805.33,12,1145.67,38.82,0.335,10/8/2024,,,,,,,,
ORD01816,Fruits & Veggies,Organic Vegetables,West,Markapur,Andhra Pradesh,2928,2364.44,12,563.56,19.25,0.215,4/12/2022,,,,,,,,
ORD01817,"Eggs, Meat & Fish",Eggs,South,Guntur,Andhra Pradesh,2928,2208.36,12,719.64,24.58,0.25,9/6/2022,,,,,,,,
ORD01818,Fruits & Veggies,Organic Vegetables,South,Kanyakumari,Andhra Pradesh,2926,2182.92,12,743.08,25.4,0.22,11/29/2023,,,,,,,,
ORD01819,Food Grains,Atta & Flour,Central,Dhone,Andhra Pradesh,2920,1951.12,12,968.88,33.18,0.315,8/22/2024,,,,,,,,
ORD01820,Food Grains,Dals & Pulses,East,Eluru,Andhra Pradesh,2920,2073.62,12,846.38,28.99,0.196666667,4/4/2023,,,,,,,,
ORD01821,Food Grains,Rice,West,Anathapuram,Andhra Pradesh,2901,1833.69,12,1067.31,36.79,0.22,9/5/2023,,,,,,,,
ORD01822,Oil & Masala,Edible Oil & Ghee,South,Visakhapatnam,Andhra Pradesh,2896,2418.08,12,477.92,16.5,0.255,9/3/2024,,,,,,,,
ORD01823,Snacks,Cookies,Central,Viluppuram,Andhra Pradesh,2883,2331.64,12,551.36,19.12,0.256666667,5/8/2024,,,,,,,,
ORD01824,"Eggs, Meat & Fish",Chicken,Central,Kodmur,Andhra Pradesh,2881,1875.37,12,1005.63,34.91,0.13,3/18/2024,,,,,,,,
ORD01825,Food Grains,Rice,South,Viluppuram,Andhra Pradesh,2881,1929.64,12,951.36,33.02,0.183333333,4/1/2024,,,,,,,,
ORD01826,Food Grains,Rice,East,Nandyal,Andhra Pradesh,2876,2149.98,12,726.02,25.24,0.29,2/28/2022,,,,,,,,
ORD01827,Oil & Masala,Masalas,South,Markapur,Andhra Pradesh,2867,2351.97,11,515.03,17.96,0.166666667,9/14/2023,,,,,,,,
ORD01828,Food Grains,Rice,South,Nandyal,Andhra Pradesh,2866,1981.75,11,884.25,30.85,0.29,7/30/2022,,,,,,,,
ORD01829,"Eggs, Meat & Fish",Chicken,West,Dhone,Andhra Pradesh,2862,2378.65,11,483.35,16.89,0.14,10/22/2024,,,,,,,,
ORD01830,Bakery,Cakes,Central,Nandyal,Andhra Pradesh,2860,2110.96,11,749.04,26.19,0.205,2/20/2023,,,,,,,,
ORD01831,Food Grains,Dals & Pulses,West,Ballari,Andhra Pradesh,2847,2152.11,11,694.89,24.41,0.275,12/25/2023,,,,,,,,
ORD01832,Food Grains,Dals & Pulses,East,Prakasham,Andhra Pradesh,2841,1793.32,11,1047.68,36.88,0.26,2/25/2022,,,,,,,,
ORD01833,Food Grains,Organic Staples,West,Krishnagiri,Andhra Pradesh,2836,2615,11,221,7.79,0.245,5/26/2023,,,,,,,,
ORD01834,"Eggs, Meat & Fish",Chicken,South,Markapur,Andhra Pradesh,2833,2546.79,11,286.21,10.1,0.2,11/2/2023,,,,,,,,
ORD01835,Fruits & Veggies,Organic Fruits,Central,Ballari,Andhra Pradesh,2799,2646.55,11,152.45,5.45,0.305,7/30/2024,,,,,,,,
ORD01836,Fruits & Veggies,Fresh Fruits,East,Anathapuram,Andhra Pradesh,2788,2255.66,11,532.34,19.09,0.315,4/18/2023,,,,,,,,
ORD01837,Bakery,Biscuits,South,Viluppuram,Andhra Pradesh,2782,1904.56,11,877.44,31.54,0.145,6/24/2024,,,,,,,,
ORD01838,"Eggs, Meat & Fish",Chicken,South,Ramanadhapuram,Andhra Pradesh,2777,1831.55,11,945.45,34.05,0.23,10/24/2023,,,,,,,,
ORD01839,"Eggs, Meat & Fish",Eggs,South,Anathapuram,Andhra Pradesh,2771,2356.27,11,414.73,14.97,0.266666667,2/23/2024,,,,,,,,
ORD01840,Fruits & Veggies,Fresh Fruits,East,Cumbum,Andhra Pradesh,2762,1859.27,11,902.73,32.68,0.335,6/29/2022,,,,,,,,
ORD01841,Bakery,Cakes,South,Dharmavaram,Andhra Pradesh,2761,2035.98,11,725.02,26.26,0.126666667,12/22/2023,,,,,,,,
ORD01842,Fruits & Veggies,Organic Vegetables,West,Ballari,Andhra Pradesh,2760,2184.56,11,575.44,20.85,0.175,9/7/2024,,,,,,,,
ORD01843,"Eggs, Meat & Fish",Fish,East,Nelluru,Andhra Pradesh,2757,1785.98,11,971.02,35.22,0.265,12/28/2023,,,,,,,,
ORD01844,Oil & Masala,Edible Oil & Ghee,East,Thanda,Andhra Pradesh,2755,2300.12,11,454.88,16.51,0.31,2/20/2023,,,,,,,,
ORD01845,Food Grains,Dals & Pulses,Central,Prakasham,Andhra Pradesh,2733,2522,11,211,7.72,0.14,1/4/2022,,,,,,,,
ORD01846,Food Grains,Dals & Pulses,South,Vellore,Andhra Pradesh,2722,2225.34,11,496.66,18.25,0.17,10/4/2023,,,,,,,,
ORD01847,Oil & Masala,Edible Oil & Ghee,South,Viluppuram,Andhra Pradesh,2710,2199.54,11,510.46,18.84,0.255,1/16/2024,,,,,,,,
ORD01848,Snacks,Noodles,Central,Dharmavaram,Andhra Pradesh,2709,2176.24,11,532.76,19.67,0.266666667,4/10/2022,,,,,,,,
ORD01849,"Eggs, Meat & Fish",Fish,South,Prakasham,Andhra Pradesh,2705,2304.53,11,400.47,14.8,0.275,1/14/2024,,,,,,,,
ORD01850,Food Grains,Rice,West,Dhone,Andhra Pradesh,2692,2118.54,11,573.46,21.3,0.155,6/5/2023,,,,,,,,
ORD01851,Food Grains,Rice,South,Kodmur,Andhra Pradesh,2692,1960.35,11,731.65,27.18,0.185,10/8/2023,,,,,,,,
ORD01852,Fruits & Veggies,Organic Vegetables,Central,Thanda,Andhra Pradesh,2682,1691.02,11,990.98,36.95,0.12,11/5/2024,,,,,,,,
ORD01853,Food Grains,Dals & Pulses,Central,Guntur,Andhra Pradesh,2676,1835.58,11,840.42,31.41,0.215,5/18/2024,,,,,,,,
ORD01854,"Eggs, Meat & Fish",Chicken,South,Krishnagiri,Andhra Pradesh,2669,2143.36,11,525.64,19.69,0.205,2/24/2024,,,,,,,,
ORD01855,Beverages,Soft Drinks,South,Kadiri,Andhra Pradesh,2666,2215.79,11,450.21,16.89,0.25,4/1/2023,,,,,,,,
ORD01856,Oil & Masala,Masalas,Central,Adoni,Andhra Pradesh,2666,1640.4,11,1025.6,38.47,0.325,3/29/2023,,,,,,,,
ORD01857,"Eggs, Meat & Fish",Fish,South,Kadiri,Andhra Pradesh,2653,1503.55,11,1149.45,43.33,0.3,8/15/2023,,,,,,,,
ORD01858,Oil & Masala,Edible Oil & Ghee,East,Ongole,Andhra Pradesh,2652,2297,11,355,13.39,0.28,11/17/2024,,,,,,,,
ORD01859,Food Grains,Rice,South,Adoni,Andhra Pradesh,2648,1900.4,11,747.6,28.23,0.225,2/27/2024,,,,,,,,
ORD01860,Fruits & Veggies,Organic Fruits,Central,Vizag,Andhra Pradesh,2648,1961.9,11,686.1,25.91,0.226666667,4/19/2023,,,,,,,,
ORD01861,Snacks,Cookies,Central,Cumbum,Andhra Pradesh,2645,1650.14,11,994.86,37.61,0.17,3/17/2022,,,,,,,,
ORD01862,Beverages,Health Drinks,South,Anathapuram,Andhra Pradesh,2645,2155.91,11,489.09,18.49,0.203333333,11/26/2024,,,,,,,,
ORD01863,Fruits & Veggies,Organic Fruits,Central,Ongole,Andhra Pradesh,2644,1716.39,11,927.61,35.08,0.263333333,4/20/2022,,,,,,,,
ORD01864,Oil & Masala,Edible Oil & Ghee,South,Ongole,Andhra Pradesh,2640,2003.51,11,636.49,24.11,0.263333333,9/22/2024,,,,,,,,
ORD01865,Oil & Masala,Masalas,South,Ramanadhapuram,Andhra Pradesh,2624,1797.76,10,826.24,31.49,0.27,7/4/2024,,,,,,,,
ORD01866,"Eggs, Meat & Fish",Chicken,West,Nelluru,Andhra Pradesh,2617,2285.4,10,331.6,12.67,0.265,12/6/2022,,,,,,,,
ORD01867,Food Grains,Atta & Flour,South,Adoni,Andhra Pradesh,2613,2292.78,10,320.22,12.25,0.305,11/23/2022,,,,,,,,
ORD01868,"Eggs, Meat & Fish",Chicken,Central,Dharmavaram,Andhra Pradesh,2606,1988.9,10,617.1,23.68,0.185,7/10/2023,,,,,,,,
ORD01869,Bakery,Cakes,South,Cumbum,Andhra Pradesh,2598,1854.9,10,743.1,28.6,0.33,8/29/2023,,,,,,,,
ORD01870,"Eggs, Meat & Fish",Mutton,East,Markapur,Andhra Pradesh,2597,1727.38,10,869.62,33.49,0.13,3/7/2022,,,,,,,,
ORD01871,Beverages,Health Drinks,South,Dharmavaram,Andhra Pradesh,2596,1884.47,10,711.53,27.41,0.29,8/26/2023,,,,,,,,
ORD01872,"Eggs, Meat & Fish",Fish,Central,Vizag,Andhra Pradesh,2593,2156.61,10,436.39,16.83,0.275,7/24/2022,,,,,,,,
ORD01873,Fruits & Veggies,Organic Vegetables,East,Krishnagiri,Andhra Pradesh,2592,1842.49,10,749.51,28.92,0.22,6/12/2023,,,,,,,,
ORD01874,Fruits & Veggies,Fresh Vegetables,South,Kadiri,Andhra Pradesh,2592,2226.04,10,365.96,14.12,0.185,4/30/2024,,,,,,,,
ORD01875,Food Grains,Dals & Pulses,South,Nelluru,Andhra Pradesh,2584,1813.06,10,770.94,29.84,0.23,5/9/2022,,,,,,,,
ORD01876,Fruits & Veggies,Fresh Vegetables,East,Prakasham,Andhra Pradesh,2575,1842.97,10,732.03,28.43,0.31,10/10/2022,,,,,,,,
ORD01877,Food Grains,Atta & Flour,South,Kanyakumari,Andhra Pradesh,2571,1843.26,10,727.74,28.31,0.21,10/23/2023,,,,,,,,
ORD01878,Snacks,Chocolates,South,Anathapuram,Andhra Pradesh,2565,1701.5,10,863.5,33.66,0.31,3/1/2024,,,,,,,,
ORD01879,Bakery,Breads & Buns,West,Cumbum,Andhra Pradesh,2563,1922.09,10,640.91,25.01,0.125,12/10/2022,,,,,,,,
ORD01880,Fruits & Veggies,Organic Vegetables,South,Dhone,Andhra Pradesh,2562,1689.96,10,872.04,34.04,0.335,3/16/2024,,,,,,,,
ORD01881,Fruits & Veggies,Fresh Vegetables,Central,Ballari,Andhra Pradesh,2557,1957.5,10,599.5,23.45,0.206666667,6/23/2024,,,,,,,,
ORD01882,Snacks,Cookies,Central,Prakasham,Andhra Pradesh,2548,1937.72,10,610.28,23.95,0.27,5/9/2023,,,,,,,,
ORD01883,"Eggs, Meat & Fish",Chicken,South,Thanda,Andhra Pradesh,2544,1666.46,10,877.54,34.49,0.245,5/4/2023,,,,,,,,
ORD01884,Bakery,Biscuits,South,Nelluru,Andhra Pradesh,2535,1882.64,10,652.36,25.73,0.263333333,4/27/2023,,,,,,,,
ORD01885,"Eggs, Meat & Fish",Chicken,West,Anathapuram,Andhra Pradesh,2534,2143.54,10,390.46,15.41,0.265,2/18/2022,,,,,,,,
ORD01886,Snacks,Cookies,East,Adoni,Andhra Pradesh,2529,1733.94,10,795.06,31.44,0.25,5/13/2024,,,,,,,,
ORD01887,Food Grains,Atta & Flour,East,Nandyal,Andhra Pradesh,2526,1967.4,10,558.6,22.11,0.19,2/26/2024,,,,,,,,
ORD01888,Food Grains,Atta & Flour,East,Kadiri,Andhra Pradesh,2516,1841.37,10,674.63,26.81,0.115,8/18/2024,,,,,,,,
ORD01889,Fruits & Veggies,Organic Vegetables,South,Viluppuram,Andhra Pradesh,2514,1866.06,10,647.94,25.77,0.26,11/2/2023,,,,,,,,
ORD01890,Fruits & Veggies,Organic Fruits,West,Prakasham,Andhra Pradesh,2514,1597.31,10,916.69,36.46,0.165,10/18/2022,,,,,,,,
ORD01891,Food Grains,Dals & Pulses,West,Cumbum,Andhra Pradesh,2490,2149,10,341,13.69,0.315,5/24/2024,,,,,,,,
ORD01892,Food Grains,Rice,West,Thanda,Andhra Pradesh,2490,2053.25,10,436.75,17.54,0.27,1/17/2024,,,,,,,,
ORD01893,Oil & Masala,Masalas,South,Dharmavaram,Andhra Pradesh,2486,2237.4,10,248.6,10,0.34,2/27/2023,,,,,,,,
ORD01894,"Eggs, Meat & Fish",Fish,South,Nandyal,Andhra Pradesh,2485,1988,10,497,20,0.15,11/20/2024,,,,,,,,
ORD01895,Fruits & Veggies,Organic Fruits,East,Markapur,Andhra Pradesh,2484,2018.25,10,465.75,18.75,0.175,9/4/2022,,,,,,,,
ORD01896,Food Grains,Organic Staples,South,Vizag,Andhra Pradesh,2476,2206.2,10,269.8,10.9,0.22,4/17/2024,,,,,,,,
ORD01897,Food Grains,Organic Staples,West,Kodmur,Andhra Pradesh,2476,1591.03,10,884.97,35.74,0.186666667,3/27/2024,,,,,,,,
ORD01898,"Eggs, Meat & Fish",Eggs,South,Markapur,Andhra Pradesh,2475,1559.25,10,915.75,37,0.31,2/6/2022,,,,,,,,
ORD01899,Oil & Masala,Masalas,South,Ongole,Andhra Pradesh,2472,1819.65,10,652.35,26.39,0.23,12/16/2024,,,,,,,,
ORD01900,Food Grains,Atta & Flour,Central,Ballari,Andhra Pradesh,2461,1771.92,10,689.08,28,0.18,1/3/2024,,,,,,,,
ORD01901,Oil & Masala,Spices,South,Anathapuram,Andhra Pradesh,2460,1722,10,738,30,0.15,10/26/2024,,,,,,,,
ORD01902,Food Grains,Atta & Flour,South,Ongole,Andhra Pradesh,2459,1656.93,10,802.07,32.62,0.195,12/29/2022,,,,,,,,
ORD01903,Oil & Masala,Edible Oil & Ghee,Central,Ballari,Andhra Pradesh,2458,2127.26,10,330.74,13.46,0.255,11/18/2022,,,,,,,,
ORD01904,Fruits & Veggies,Organic Fruits,South,Ramanadhapuram,Andhra Pradesh,2449,1763.28,10,685.72,28,0.12,12/1/2023,,,,,,,,
ORD01905,"Eggs, Meat & Fish",Fish,South,Ongole,Andhra Pradesh,2444,1930.76,10,513.24,21,0.23,12/4/2024,,,,,,,,
ORD01906,Bakery,Biscuits,Central,Kurnool,Andhra Pradesh,2433,1735.21,10,697.79,28.68,0.21,8/30/2023,,,,,,,,
ORD01907,Fruits & Veggies,Fresh Vegetables,South,Kanyakumari,Andhra Pradesh,2430,1725.3,10,704.7,29,0.33,2/4/2022,,,,,,,,
ORD01908,Food Grains,Rice,East,Anathapuram,Andhra Pradesh,2428,2015.24,10,412.76,17,0.26,3/26/2023,,,,,,,,
ORD01909,Bakery,Biscuits,South,Vellore,Andhra Pradesh,2416,2174.4,10,241.6,10,0.23,7/1/2024,,,,,,,,
ORD01910,"Eggs, Meat & Fish",Mutton,South,Nelluru,Andhra Pradesh,2416,2169.78,10,246.22,10.19,0.18,6/22/2022,,,,,,,,
ORD01911,"Eggs, Meat & Fish",Chicken,South,Eluru,Andhra Pradesh,2414,2062.85,10,351.15,14.55,0.26,1/12/2024,,,,,,,,
ORD01912,Fruits & Veggies,Organic Fruits,South,Dharmavaram,Andhra Pradesh,2401,1416.59,10,984.41,41,0.14,5/25/2022,,,,,,,,
ORD01913,Food Grains,Dals & Pulses,South,Dhone,Andhra Pradesh,2386,1919.8,10,466.2,19.54,0.25,7/23/2023,,,,,,,,
ORD01914,Food Grains,Dals & Pulses,South,Kurnool,Andhra Pradesh,2385,1574.1,10,810.9,34,0.19,9/2/2022,,,,,,,,
